2022-05-22 15:00:01.931038 | 2022-05-22 15:00:01.931038 | 2022-05-22 15:00:01.916043 | {"e":"24hrMiniTicker","E":1653220800602,"s":"BTCUSDT","c":"29896.93000000","o":"29288.00000000","h":"30311.31000000","l":"29190.00000000","v":"28264.21855000","q":"838476400.60718420"}
2022-05-22 15:00:02.939875 | 2022-05-22 15:00:02.938890 | 2022-05-22 15:00:02.927866 | {"e":"24hrMiniTicker","E":1653220801586,"s":"BTCUSDT","c":"29896.93000000","o":"29288.00000000","h":"30311.31000000","l":"29190.00000000","v":"28264.35142000","q":"838480373.01219740"}
2022-05-22 15:00:03.967845 | 2022-05-22 15:00:03.966845 | 2022-05-22 15:00:03.951850 | {"e":"24hrMiniTicker","E":1653220802539,"s":"BTCUSDT","c":"29896.92000000","o":"29288.00000000","h":"30311.31000000","l":"29190.00000000","v":"28264.39315000","q":"838481643.55508400"}
2022-05-22 15:00:04.989741 | 2022-05-22 15:00:04.988741 | 2022-05-22 15:00:04.974745 | {"e":"24hrMiniTicker","E":1653220803628,"s":"BTCUSDT","c":"29896.93000000","o":"29288.00000000","h":"30311.31000000","l":"29190.00000000","v":"28264.42580000","q":"838482628.80552980"}
2022-05-22 15:00:05.926837 | 2022-05-22 15:00:05.926837 | 2022-05-22 15:00:05.915825 | {"e":"24hrMiniTicker","E":1653220804490,"s":"BTCUSDT","c":"29896.93000000","o":"29287.99000000","h":"30311.31000000","l":"29190.00000000","v":"28264.45125000","q":"838483393.28708560"}
2022-05-22 15:00:06.942012 | 2022-05-22 15:00:06.942012 | 2022-05-22 15:00:06.924021 | {"e":"24hrMiniTicker","E":1653220805586,"s":"BTCUSDT","c":"29896.93000000","o":"29282.10000000","h":"30311.31000000","l":"29190.00000000","v":"28263.39654000","q":"838452560.90944500"}
2022-05-22 15:00:07.956052 | 2022-05-22 15:00:07.956052 | 2022-05-22 15:00:07.947057 | {"e":"24hrMiniTicker","E":1653220806170,"s":"BTCUSDT","c":"29896.92000000","o":"29282.10000000","h":"30311.31000000","l":"29190.00000000","v":"28263.36597000","q":"838451680.37014300"}
2022-05-22 15:00:08.983014 | 2022-05-22 15:00:08.982016 | 2022-05-22 15:00:08.968019 | {"e":"24hrMiniTicker","E":1653220807613,"s":"BTCUSDT","c":"29898.67000000","o":"29282.10000000","h":"30311.31000000","l":"29190.00000000","v":"28266.61315000","q":"838548764.51897950"}
2022-05-22 15:00:10.003427 | 2022-05-22 15:00:10.003427 | 2022-05-22 15:00:09.992431 | {"e":"24hrMiniTicker","E":1653220808548,"s":"BTCUSDT","c":"29900.85000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28266.42074000","q":"838543168.59393340"}
2022-05-22 15:00:10.939599 | 2022-05-22 15:00:10.939599 | 2022-05-22 15:00:10.929587 | {"e":"24hrMiniTicker","E":1653220809510,"s":"BTCUSDT","c":"29905.20000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28266.61997000","q":"838549126.90132970"}
2022-05-22 15:00:11.953085 | 2022-05-22 15:00:11.952071 | 2022-05-22 15:00:11.938075 | {"e":"24hrMiniTicker","E":1653220810576,"s":"BTCUSDT","c":"29905.21000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28266.82767000","q":"838555339.79293540"}
2022-05-22 15:00:12.970124 | 2022-05-22 15:00:12.970124 | 2022-05-22 15:00:12.963124 | {"e":"24hrMiniTicker","E":1653220811494,"s":"BTCUSDT","c":"29905.20000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28267.15567000","q":"838565148.69888580"}
2022-05-22 15:00:13.994935 | 2022-05-22 15:00:13.994935 | 2022-05-22 15:00:13.984941 | {"e":"24hrMiniTicker","E":1653220812430,"s":"BTCUSDT","c":"29905.20000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28267.45840000","q":"838574201.90008920"}
2022-05-22 15:00:14.963185 | 2022-05-22 15:00:14.963185 | 2022-05-22 15:00:14.949194 | {"e":"24hrMiniTicker","E":1653220813407,"s":"BTCUSDT","c":"29905.20000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28267.62700000","q":"838579244.16865320"}
2022-05-22 15:00:15.952450 | 2022-05-22 15:00:15.952450 | 2022-05-22 15:00:15.939454 | {"e":"24hrMiniTicker","E":1653220813992,"s":"BTCUSDT","c":"29905.21000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28267.63406000","q":"838579460.32626970"}
2022-05-22 15:00:16.966645 | 2022-05-22 15:00:16.966645 | 2022-05-22 15:00:16.954649 | {"e":"24hrMiniTicker","E":1653220815655,"s":"BTCUSDT","c":"29905.21000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28267.71961000","q":"838582061.53282790"}
2022-05-22 15:00:17.987610 | 2022-05-22 15:00:17.987610 | 2022-05-22 15:00:17.979614 | {"e":"24hrMiniTicker","E":1653220816119,"s":"BTCUSDT","c":"29905.20000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28267.77146000","q":"838583612.11760800"}
2022-05-22 15:00:19.025921 | 2022-05-22 15:00:19.024923 | 2022-05-22 15:00:19.009925 | {"e":"24hrMiniTicker","E":1653220817508,"s":"BTCUSDT","c":"29905.21000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28267.80088000","q":"838584491.92867470"}
2022-05-22 15:00:19.969250 | 2022-05-22 15:00:19.969250 | 2022-05-22 15:00:19.958252 | {"e":"24hrMiniTicker","E":1653220818647,"s":"BTCUSDT","c":"29905.21000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28267.80588000","q":"838584642.08152470"}
2022-05-22 15:00:20.979371 | 2022-05-22 15:00:20.978371 | 2022-05-22 15:00:20.961377 | {"e":"24hrMiniTicker","E":1653220819500,"s":"BTCUSDT","c":"29905.21000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28268.61732000","q":"838608908.79669860"}
2022-05-22 15:00:22.443005 | 2022-05-22 15:00:22.001042 | 2022-05-22 15:00:21.978049 | {"e":"24hrMiniTicker","E":1653220820585,"s":"BTCUSDT","c":"29905.21000000","o":"29278.41000000","h":"30311.31000000","l":"29190.00000000","v":"28268.65765000","q":"838610116.55967740"}
2022-05-22 15:04:51.819585 | 2022-05-22 15:04:51.818585 | 2022-05-22 15:04:51.791084 | {"e":"24hrMiniTicker","E":1653221090274,"s":"BTCUSDT","c":"29958.04000000","o":"29332.03000000","h":"30311.31000000","l":"29190.00000000","v":"28438.79652000","q":"843753385.44223390"}
2022-05-22 15:04:52.750761 | 2022-05-22 15:04:52.749761 | 2022-05-22 15:04:52.744747 | {"e":"24hrMiniTicker","E":1653221091215,"s":"BTCUSDT","c":"29958.03000000","o":"29332.04000000","h":"30311.31000000","l":"29190.00000000","v":"28438.84075000","q":"843754712.66455790"}
2022-05-22 15:05:18.871571 | 2022-05-22 15:05:18.871571 | 2022-05-22 15:05:18.859576 | {"e":"24hrMiniTicker","E":1653221117591,"s":"BTCUSDT","c":"29965.66000000","o":"29327.12000000","h":"30311.31000000","l":"29190.00000000","v":"28440.14477000","q":"843796970.56646830"}
2022-05-22 15:05:19.870110 | 2022-05-22 15:05:19.869124 | 2022-05-22 15:05:19.864111 | {"e":"24hrMiniTicker","E":1653221118138,"s":"BTCUSDT","c":"29965.65000000","o":"29327.12000000","h":"30311.31000000","l":"29190.00000000","v":"28439.51790000","q":"843778592.74315990"}
