2022-05-22 01:39:20.955642 | 2022-05-22 01:39:20.954642 | 2022-05-22 01:39:20.949645 | {"e":"kline","E":1653172761179,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029872,"o":"29387.55000000","c":"29387.55000000","h":"29387.56000000","l":"29387.55000000","v":"1.37858000","n":64,"x":false,"q":"40513.09208130","V":"0.34023000","Q":"9998.52953880","B":"0"}}
2022-05-22 01:39:23.119621 | 2022-05-22 01:39:23.118621 | 2022-05-22 01:39:23.113607 | {"e":"kline","E":1653172763402,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029877,"o":"29387.55000000","c":"29387.55000000","h":"29387.56000000","l":"29387.55000000","v":"1.42080000","n":69,"x":false,"q":"41753.83475200","V":"0.37120000","Q":"10908.66227200","B":"0"}}
2022-05-22 01:39:25.353549 | 2022-05-22 01:39:25.353549 | 2022-05-22 01:39:25.349559 | {"e":"kline","E":1653172765623,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029880,"o":"29387.55000000","c":"29387.55000000","h":"29387.56000000","l":"29387.55000000","v":"1.42757000","n":72,"x":false,"q":"41952.78847550","V":"0.37220000","Q":"10938.04983200","B":"0"}}
2022-05-22 01:39:28.704437 | 2022-05-22 01:39:28.702437 | 2022-05-22 01:39:28.371548 | {"e":"kline","E":1653172768639,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029884,"o":"29387.55000000","c":"29387.55000000","h":"29387.56000000","l":"29387.55000000","v":"1.48647000","n":76,"x":false,"q":"43683.71519180","V":"0.37433000","Q":"11000.64533480","B":"0"}}
2022-05-22 01:39:31.614649 | 2022-05-22 01:39:31.613649 | 2022-05-22 01:39:31.427709 | {"e":"kline","E":1653172771661,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029887,"o":"29387.55000000","c":"29387.56000000","h":"29387.56000000","l":"29387.55000000","v":"1.49953000","n":79,"x":false,"q":"44067.51672540","V":"0.38739000","Q":"11384.44686840","B":"0"}}
2022-05-22 01:39:33.399548 | 2022-05-22 01:39:33.397556 | 2022-05-22 01:39:33.375547 | {"e":"kline","E":1653172773664,"s":"BTCUSDT","k":{"t":1653172740000,"T":1653172799999,"s":"BTCUSDT","i":"1m","f":1377029809,"L":1377029912,"o":"29387.55000000","c":"29390.25000000","h":"29390.25000000","l":"29387.55000000","v":"1.82580000","n":104,"x":false,"q":"53656.19862630","V":"0.69715000","Q":"20487.94031880","B":"0"}}
2022-05-22 01:44:21.616645 | 2022-05-22 01:44:21.616645 | 2022-05-22 01:44:21.606953 | {"e":"kline","E":1653173061895,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031263,"o":"29382.00000000","c":"29390.25000000","h":"29390.25000000","l":"29381.99000000","v":"8.08946000","n":220,"x":false,"q":"237713.86713020","V":"5.71854000","Q":"168039.10983160","B":"0"}}
2022-05-22 01:44:23.850411 | 2022-05-22 01:44:23.849411 | 2022-05-22 01:44:23.841414 | {"e":"kline","E":1653173064094,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031364,"o":"29382.00000000","c":"29405.40000000","h":"29405.40000000","l":"29381.99000000","v":"12.77678000","n":321,"x":false,"q":"375503.93383620","V":"10.38312000","Q":"305160.77514140","B":"0"}}
2022-05-22 01:44:26.097241 | 2022-05-22 01:44:26.097241 | 2022-05-22 01:44:26.093244 | {"e":"kline","E":1653173066335,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031397,"o":"29382.00000000","c":"29410.00000000","h":"29410.00000000","l":"29381.99000000","v":"13.69613000","n":354,"x":false,"q":"402538.40686450","V":"10.88800000","Q":"320007.49677740","B":"0"}}
2022-05-22 01:44:28.599475 | 2022-05-22 01:44:28.599475 | 2022-05-22 01:44:28.554489 | {"e":"kline","E":1653173068802,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031428,"o":"29382.00000000","c":"29404.02000000","h":"29410.00000000","l":"29381.99000000","v":"15.11814000","n":385,"x":false,"q":"444356.36961670","V":"10.93180000","Q":"321295.39285340","B":"0"}}
2022-05-22 01:44:30.789041 | 2022-05-22 01:44:30.789041 | 2022-05-22 01:44:30.763048 | {"e":"kline","E":1653173071022,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031451,"o":"29382.00000000","c":"29409.38000000","h":"29410.00000000","l":"29381.99000000","v":"16.44029000","n":408,"x":false,"q":"483235.87609160","V":"12.08399000","Q":"355176.48262990","B":"0"}}
2022-05-22 01:44:32.900758 | 2022-05-22 01:44:32.899758 | 2022-05-22 01:44:32.881763 | {"e":"kline","E":1653173073159,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031473,"o":"29382.00000000","c":"29406.38000000","h":"29410.00000000","l":"29381.99000000","v":"17.16136000","n":430,"x":false,"q":"504441.96152140","V":"12.08399000","Q":"355176.48262990","B":"0"}}
2022-05-22 01:44:35.008488 | 2022-05-22 01:44:35.008488 | 2022-05-22 01:44:35.003486 | {"e":"kline","E":1653173075238,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031486,"o":"29382.00000000","c":"29404.04000000","h":"29410.00000000","l":"29381.99000000","v":"17.53652000","n":443,"x":false,"q":"515473.19316960","V":"12.43356000","Q":"365455.25289270","B":"0"}}
2022-05-22 01:44:37.578886 | 2022-05-22 01:44:37.577891 | 2022-05-22 01:44:37.569885 | {"e":"kline","E":1653173077819,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031525,"o":"29382.00000000","c":"29409.39000000","h":"29410.00000000","l":"29381.99000000","v":"18.29233000","n":482,"x":false,"q":"537697.24877020","V":"13.18937000","Q":"387679.30849330","B":"0"}}
2022-05-22 01:44:40.029098 | 2022-05-22 01:44:40.028100 | 2022-05-22 01:44:40.021101 | {"e":"kline","E":1653173080303,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031531,"o":"29382.00000000","c":"29408.41000000","h":"29410.00000000","l":"29381.99000000","v":"18.79843000","n":488,"x":false,"q":"552580.85007120","V":"13.68937000","Q":"402383.51849330","B":"0"}}
2022-05-22 01:44:43.726262 | 2022-05-22 01:44:43.726262 | 2022-05-22 01:44:43.719271 | {"e":"kline","E":1653173084009,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031532,"o":"29382.00000000","c":"29408.41000000","h":"29410.00000000","l":"29381.99000000","v":"18.80971000","n":489,"x":false,"q":"552912.57693600","V":"13.68937000","Q":"402383.51849330","B":"0"}}
2022-05-22 01:44:46.579906 | 2022-05-22 01:44:46.579906 | 2022-05-22 01:44:46.572908 | {"e":"kline","E":1653173086841,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031551,"o":"29382.00000000","c":"29406.90000000","h":"29410.00000000","l":"29381.99000000","v":"19.46358000","n":508,"x":false,"q":"572141.84617640","V":"13.69254000","Q":"402476.73836630","B":"0"}}
2022-05-22 01:44:49.756840 | 2022-05-22 01:44:49.738848 | 2022-05-22 01:44:49.180025 | {"e":"kline","E":1653173089442,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031553,"o":"29382.00000000","c":"29406.90000000","h":"29410.00000000","l":"29381.99000000","v":"19.54516000","n":510,"x":false,"q":"574540.86107840","V":"13.77412000","Q":"404875.75326830","B":"0"}}
2022-05-22 01:44:51.594839 | 2022-05-22 01:44:51.594839 | 2022-05-22 01:44:51.590837 | {"e":"kline","E":1653173091855,"s":"BTCUSDT","k":{"t":1653173040000,"T":1653173099999,"s":"BTCUSDT","i":"1m","f":1377031044,"L":1377031556,"o":"29382.00000000","c":"29406.89000000","h":"29410.00000000","l":"29381.99000000","v":"19.55263000","n":513,"x":false,"q":"574760.53054670","V":"13.77412000","Q":"404875.75326830","B":"0"}}
